CODIGO,GRUP,ESTMIN  ,ESTAMAX  ,SALDO   ,PRECOCUSTO ,PREVENDA,UN,CUSTOMED,DESCRICAO
004481,0021,00000300,00000000,00000300,000000200575,00003260,UN,00001125,LAVAT.PLAST.ASTRA GDE 50X40(LV3)                  
004482,0021,00000300,00000000,00000100,000000400350,00006990,UN,00001943,ASSENTO ASTRA ALMOFADADO BRANCO                   
004483,0021,00000300,00000000,00000400,000000230100,00005090,UN,00000989,PAPELEIRA ASTRA EMB.ALUM.17X18X11 (LB2)           
004484,0010,00000300,00000000,00000000,000000189700,00002980,UN,00001897,FERRO ELETR.WALITA SECO                           
004485,0016,00000300,00000000,00000600,000000016325,00000290,UN,00000079,ESPATULA A€O C/PVC 06                             
004486,0030,00000300,00000000,00000100,000000281862,00004590,UN,00000893,TORN.BIGLU PIA B.MOVEL PAREDE 7156 C50            
004487,0012,00000300,00000000,00000000,000000006124,00000120,UN,00000059,GARATEIA N.14                                     
004488,0012,00000300,00000000,00000000,000000006124,00000120,UN,00000061,GARATEIA N.12                                     
004489,0012,00000300,00000000,00000000,000000006124,00000120,UN,00000061,GARATEIA N.10                                     
004490,0012,00000300,00000000,00000000,000000003980,00000120,UN,00000039,GARATEIA N.08                                     
004491,0023,00000500,00000000,00003700,000000033512,00000500,UN,00000092,LIXA D'AGUA 1200                                  
004492,0011,00000300,00000000,00000000,000000008900,00000150,UN,00000079,ESTILETE STARRET                                  
004493,0016,00000300,00000000,00000000,000000114567,00002040,UN,00000717,TESOURA FUNIL.AVIAO RETA 10                       
004494,0023,00000300,00000000,00001500,000000103800,00001580,LT,00000385,THINNER TEMPO 2002 1LT                            
004495,0033,00000300,00000000,00000700,000000035460,00000540,RL,00000089,ARAME GALV.16 C/10MT                              
004496,0023,00000300,00000000,00000000,000000169800,00002990,GL,00001698,SUVINIL OLEO 3,600ML AZUL DEL REY                 
004497,0023,00000300,00000000,00000100,000000113000,00001695,UN,00000000,CORALSOL 0,900ML VERDE FOLHA                      
004498,0019,00000300,00000000,00000000,000000071356,00001050,UN,00000385,VASSOURA PIA€AVA SUPER LAR 3                      
004499,0011,00000300,00000000,00000100,000000034168,00000590,UN,00000232,CALCULADORA KENKO KK-402                          
004500,0017,00000000,00000000,00000000,000000110492,00001690,UN,00000000,IRRIGADOR GIRATORIO FAMASTIL C/BASE               
004501,0011,00000000,00000000,00000500,000000009980,00000150,UN,00000069,PASTA TRANSP.TRILHO OFICIO                        
004502,0011,00000000,00000000,00000000,000000011100,00000180,UN,00000111,LAPISEIRA CONFORT MATE 0,5MM                      
004503,0023,00000000,00000000,00000000,000000626614,00010290,LT,00002429,SATO LATEX 18LT BCO NEVE                          
004504,0023,00000000,00000000,00000000,000000626289,00010290,LT,00000000,SATO LATEX 18LT BCO GELO                          
004505,0023,00000000,00000000,00000000,000000624970,00010290,LT,00000000,SATO LATEX 18LT AREIA                             
004506,0023,00000000,00000000,00000000,000000624970,00010290,LT,00002349,SATO LATEX 18LT PESSEGO                           
004507,0023,00000000,00000000,00000000,000000626289,00010290,LT,00002348,SATO LATEX 18LT MARFIM                            
004508,0023,00000000,00000000,00000000,000000159650,00002610,LT,00000704,SATO LATEX 3,600ML NEVE                           
004509,0023,00000000,00000000,00000000,000000159650,00002610,LT,00000753,SATO LATEX 3,600ML GELO                           
004510,0011,00000300,00000000,00001000,000000028010,00000440,UN,00000000,CADERNO CARTOGRAFIA 48F.C/SEDA                    
004511,0023,00000000,00000000,00000000,000000159569,00002610,LT,00000719,SATO LATEX 3,600ML AREIA                          
004512,0023,00000000,00000000,00000000,000000141803,00002610,LT,00000690,SATO LATEX 3,600ML PESSEGO                        
004513,0023,00000000,00000000,00000000,000000159650,00002610,LT,00000697,SATO LATEX 3,600ML MARFIM                         
004514,0023,00000000,00000000,00000000,000000140788,00002190,LT,00000720,SELADOR ACRIL.SATO 3,600ML                        
004515,0016,00000300,00000000,00001100,000000037000,00000690,UN,00000200,DISCO LIXA FERRO 7"  24                           
004516,0016,00000300,00000000,00000700,000000032670,00000580,UN,00000177,DISCO LIXA FERRO 7"  60                           
004517,0016,00000300,00000000,00000700,000000085000,00001390,UN,00000679,DISCO B.CORTE VIDEA COMBATT 110X20                
004518,0016,00000000,00000000,00000400,000000101900,00002050,UN,00000457,ENXADA TRAMONTINA ESTR. 2,5                       
004519,0016,00000000,00000000,00000000,000000272100,00004470,UN,00001130,CAVAD.SATO C/CANO LISA                            
004520,0016,00000000,00000000,00000100,000000396200,00006850,UN,00000817,CAVAD.SATO INTEIRI€A NERVURADA                    
004521,0016,00000000,00000000,00000000,000000698000,00010490,UN,00003154,CARRINHO CONST.SATO CAMARA GALV.3,25X08           
004522,0022,00000300,00000000,00000000,000000085000,00001300,UN,00000336,HASTE TERRA COBREADA 3/8 1,50MT                   
004523,0037,00000000,00000000,00000100,000000014000,00001695,UN,00000000,LUVA SOLDA 75MM                                   
004524,0017,00000300,00000000,00000100,000000102500,00001590,UN,00000000,VASSOURA CHAPA FIXA  C C MAX                      
004525,0023,00000000,00000000,00000000,000000119000,00002390,LT,00000619,GLASURIT ESM.SINT.1/4 AZUL REAL                   
004526,0023,00000000,00000000,00000000,000000095500,00006490,LT,00001698,SATO ESM.SINT.3,600ML MARFIN                      
004527,0023,00000000,00000000,00000200,000000444500,00006790,LT,00001698,GLASURIT ESM.SINT.3600ML VERDE FOLHA              
004528,0023,00000000,00000000,00000000,000000400350,00006490,LT,00001698,SATO ESM.SINT.3,600ML PLATINA                     
004529,0023,00000000,00000000,00000300,000000120300,00002390,UN,00000583,GLASURIT ESM.SINT.1/4 CINZA ESCURO                
004530,0016,00000000,00000000,00000000,000001030300,00015460,UN,00000000,MOTO ESMERIL DISMA 360W                           
004531,0018,00000300,00000000,00000100,000000029090,00000440,PT,00000000,LUVA MUCAMBO AMARELA G                            
004532,0016,00000000,00000000,00000200,000000189800,00003290,PC,00000000,CAVAD.ARTICULADA BELLOTA                          
004533,0022,00000000,00000000,00000000,000000225400,00004790,UN,00000774,DISJ.NEMA BIP. 15AMP                              
004534,0001,00000300,00000000,00019640,000000008620,00000190,MT,00000077,TNT 100% POLIPROPILENO                            
004535,0021,00000300,00000000,00000300,000000309133,00004650,UN,00000000,ASSENTO MEBUKI OVAL ALMOF.                        
004536,0021,00000300,00000000,00000000,000000097400,00001490,UN,00000557,ASSENTO DUDA BASICO C.ESCURO                      
004537,0008,00000300,00000000,00000000,000000216000,00003990,UN,00002160,CHAPEIRA ALUMINIO GAUCHA                          
004538,0018,00000300,00000000,00000000,000000026276,00000395,UN,00000074,VELA 7 DIAS BCA FINA                              
004539,0021,00000000,00000000,00000000,000000056280,00000850,UN,00000257,VALVULA AMERICANA PLAST.CROM.                     
004540,0022,00000000,00000000,00000100,000000083000,00001250,UN,00000000,SOQUETE MAGICO C/RELE BIVOLT                      
004541,0022,00000000,00000000,00004200,000000038207,00000590,UN,00000000,TOM.EMB.4X2 FAME 2P+T 10A.REF1314                 
004542,0016,00000000,00000000,00000200,000000439000,00010490,UN,00004676,FURADEIRA FORT DE IMPACTO                         
004543,0033,00000300,00000000,00000900,000000045170,00000690,RL,00000000,ARAME GALV.14 C/10MT                              
004544,0033,00000300,00000000,00002000,000000018500,00000410,RL,00000070,ARAME GALV.20 C/10MT                              
004545,0033,00000300,00000000,00002000,000000013100,00000375,RL,00000049,ARAME GALV.22 C/10MT                              
004546,0017,00000300,00000000,00000000,000000016800,00000420,PR,00000168,GANCHO P/REDE CHUMBADO                            
004547,0016,00000300,00000000,00000300,000000141000,00002150,UN,00000000,BROCA VIDEA IRWIN 250X 1/4( 6,5MM)                
004548,0017,00000300,00000000,00000400,000000135980,00002550,UN,00000653,VASSOURA CHAPA REGUL.C/C FAMASTIL                 
004549,0023,00000000,00000000,00000000,000000018900,00000295,UN,00000000,BROXA RED.SUISSA                                  
004550,0016,00000000,00000000,00000300,000000156900,00002390,UN,00000000,CAIXA FERRAMENTAS METASUL                         
004551,0049,00000000,00000000,00000000,000000015900,00000249,UN,00000000,CARTEIRA CURVIN                                   
004552,0049,00000000,00000000,00000100,000000018800,00000280,UN,00000000,COPO GRADUADO                                     
004553,0049,00000000,00000000,00000000,000000015000,00000229,UN,00000000,AGENDA TELEFONE PEQ.                              
004554,0049,00000000,00000000,00000000,000000037000,00000570,UN,00000000,DIARIO C/CHAVE                                    
004555,0049,00000000,00000000,00000000,000000022600,00000340,UN,00000000,GARRAFA PLAST.2LTS                                
004556,0049,00000000,00000000,00000000,000000016500,00000299,UN,00000165,JOGO TAPETE BANHEIRO 3P€S                         
004557,0049,00000000,00000000,00000000,000000008500,00000199,UN,00000000,LAVA TUDO PLASTICO                                
004558,0049,00000000,00000000,00000100,000000013000,00000199,UN,00000000,MANTEGUEIRA ACRILICA                              
004559,0005,00000000,00000000,00000000,000000017448,00000260,PR,00000110,MEIA POLO SOCIAL FINA                             
004560,0049,00000000,00000000,00000000,000000015500,00000249,UN,00000155,QUADRO 20X25 EURO QUADROS                         
004561,0022,00000000,00000000,00000000,000000021415,00000330,UN,00000000,PINO FEMEA PERLEX 2P+T 10A                        
004562,0049,00000000,00000000,00000000,000000019000,00000299,UN,00000000,CAMINHO MESA                                      
004563,0049,00000000,00000000,00000000,000000016500,00000249,UN,00000165,BONECONA                                          
004564,0011,00000000,00000000,00001000,000000025900,00000390,UN,00000000,FITA CREPE AUTOMOTIVA 18X50                       
004565,0014,00000000,00000000,00000000,000000021800,00000325,UN,00000000,BRINQ.EDUC.JOGO DO ALFABETO                       
004566,0049,00000000,00000000,00000000,000000014900,00000299,UN,00000000,LOUSA MAGICA                                      
004567,0049,00000000,00000000,00000000,000000019500,00000299,UN,00000195,PALHA€O ALEGRIA                                   
004568,0049,00000000,00000000,00000000,000000021250,00000360,UN,00000000,TELEFONE CELULAR 002-704                          
004569,0049,00000000,00000000,00000000,000000015500,00000299,UN,00000160,RAQUETE MADEIRA PING PONG                         
004570,0021,00000000,00000000,00000000,000000281619,00004290,UN,00000000,ASSENTO DUDA ALMOFADADO CARAMELO                  
004571,0049,00000000,00000000,00000000,000000014000,00000249,UN,00000140,FRONHA ESTAMP.C/2UN                               
004572,0049,00000000,00000000,00000000,000000016500,00000299,UN,00000000,ISOPOR 7LTS                                       
004573,0025,00000000,00000000,00000000,000000000000,00000000,UN,00003511,JAN.MAD.RETA ALMOF.MISTA 100X120 13               
004574,0013,00000300,00000000,00000000,000000110460,00001690,UN,00000384,CASCOLA ALBA 400G                                 
004576,0007,00000300,00000000,00000000,000000124000,00001860,UN,00001240,GALAO D'AGUA 20L C/SUPORTE                        
004577,0018,00000300,00000000,00004000,000000010429,00000170,UN,00000027,BORRACHA P.PRESSAO MULT USO 41/2LT                
004578,0022,00000300,00000000,00000800,000000021800,00000350,UN,00000036,CARVAO 411 SERRA CIRC.BOSCH 1573                  
004579,0022,00000300,00000000,00000400,000000036500,00000550,UN,00000096,CARVAO ELETR.S.MARM.MAKITA 4100H (EL50)           
004580,0022,00000300,00000000,00000100,000000012200,00000200,UN,00000068,CARVAO 355 FURAD.MAKITA CB52/CB56                 
004581,0022,00000300,00000000,00000500,000000018500,00000280,UN,00000016,CARVAO ELETR.FUR.BOSCH S.TICO TICO (EL40)         
004582,0022,00000300,00000000,00000200,000000036500,00000550,UN,00000068,CARVAO ELETR.S.MARM.MAKITA CB100 (ELS1)           
004583,0022,00000300,00000000,00000000,000000043500,00000660,UN,00000054,CARVAO ELETR.S.MARM.MAKITA 4100NHK (EL103)        
004584,0022,00000300,00000000,00000500,000000046000,00000690,UN,00000046,CARVAO ELETR.FUR.BOSCH IMPACTO (EL70)             
004585,0022,00000300,00000000,00000600,000000029000,00000435,UN,00000068,CARVAO ELETR.FUR.B&D 7900 (EL67)                  
004586,0007,00000300,00000000,00000300,000000048800,00000750,UN,00000192,FURADOR DE COCO                                   
004587,0021,00000000,00000000,00000300,000000776636,00012490,MT,00000000,CAIXA GORDURA CIPLA RED.C/TAMPA QUAD.             
004588,0045,00000000,00000000,00000200,000000010000,00000195,UN,00000130,BOCAL CALHA GALVANIZADA                           
004589,0045,00000000,00000000,00001400,000000005000,00000100,UN,00000083,TAMPA CALHA GALVANIZADA                           
004590,0045,00000000,00000000,00000000,000000007000,00000140,UN,00000060,SUPORTE FERRO CALHA GALVANIZADA                   
004591,0007,00000000,00000000,00001900,000000003949,00000125,UN,00000024,FUNIL PLASTICO                                    
004592,0007,00000000,00000000,00000000,000000013125,00000195,UN,00000112,PRATO DURALEX AMBAR FUNDO                         
004593,0018,00000000,00000000,00000500,000000029400,00000440,UN,00000112,PASTA P/SOLDA                                     
004594,0017,00000000,00000000,00000989,000000088990,00002495,KG,00000308,ELETRODO ESAB 2,50MM                              
004595,0020,00000000,00000000,00000000,000000069000,00001090,UN,00000559,TOALHA BANHO CAMESA ESTAMP.                       
004596,0020,00000000,00000000,00000000,000000145000,00002190,UN,00000894,TOALHA BANHO CRISTAL FLESCHAM                     
004597,0020,00000000,00000000,00000000,000000124900,00001890,UN,00001249,JOGO BANHO DOHLER 3P€S                            
004598,0020,00000000,00000000,00000200,000000260000,00004420,UN,00000899,COLCHA ROMANTICA SOLT.02P€S                       
004599,0020,00000000,00000000,00000100,000000242800,00003990,UN,00000000,COLCHA CASAL PREMIUM                              
004600,0016,00000000,00000000,00000000,000000026833,00000495,UN,00000180,DISCO DESBASTE 4,5"                               
